seed,n_knapsacks,n_items,alpha,branching_rule,node_selection,best_solution,best_bound,runtime,depth,number_of_left_turns,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
27,5,50,0.8,critical_element,depth_first,359.0,398.3333333333333,0.001710653305053711,0,0,2,True,2,398.0,0.09798994974874371
27,5,50,0.8,profit_per_weight_ratio,depth_first,359.0,398.3333333333333,0.0017080307006835938,0,0,2,True,2,398.0,0.09798994974874371
27,5,50,0.8,kolasar_rule,depth_first,364.0,398.33333333333337,0.0019812583923339844,0,0,2,True,2,398.0,0.08542713567839195
27,5,50,0.8,critical_element,breadth_first,359.0,398.3333333333333,0.001712799072265625,0,0,2,True,2,398.0,0.09798994974874371
27,5,50,0.8,profit_per_weight_ratio,breadth_first,359.0,398.3333333333333,0.0017070770263671875,0,0,2,True,2,398.0,0.09798994974874371
27,5,50,0.8,kolasar_rule,breadth_first,364.0,398.33333333333337,0.0019779205322265625,0,0,2,True,2,398.0,0.08542713567839195
27,5,50,0.95,critical_element,greatest_upper_bound,379.0,398.3333333333333,0.008000612258911133,5,5,7,True,7,398.0,0.04773869346733668
27,5,50,0.95,profit_per_weight_ratio,greatest_upper_bound,382.0,398.3333333333333,0.010731697082519531,7,7,9,True,9,398.0,0.04020100502512563
27,5,50,0.95,kolasar_rule,greatest_upper_bound,391.0,398.33333333333337,0.04872250556945801,10,10,35,True,35,398.0,0.017587939698492462
27,5,50,0.95,critical_element,depth_first,364.0,398.3333333333333,5.004195928573608,46,30,10001,False,10001,398.0,0.08542713567839195
27,5,50,0.95,profit_per_weight_ratio,depth_first,362.0,398.3333333333333,4.76240611076355,47,29,10001,False,10001,398.0,0.09045226130653267
27,5,50,0.95,kolasar_rule,depth_first,364.0,398.33333333333337,4.236320734024048,34,27,10001,False,10001,398.0,0.08542713567839195
27,5,50,0.95,critical_element,breadth_first,380.0,398.3333333333333,0.2373669147491455,4,4,165,True,165,398.0,0.04522613065326633
27,5,50,0.95,profit_per_weight_ratio,breadth_first,380.0,398.33333333333337,9.729724884033203,5,5,3796,True,3796,398.0,0.04522613065326633
27,5,50,0.95,kolasar_rule,breadth_first,386.0,398.33333333333337,0.5512664318084717,4,4,305,True,305,398.0,0.03015075376884422
27,5,50,0.97,critical_element,greatest_upper_bound,390.0,398.33333333333337,0.1803746223449707,16,16,159,True,159,398.0,0.020100502512562814
27,5,50,0.97,profit_per_weight_ratio,greatest_upper_bound,391,398.3333333333333,0.016638755798339844,15,15,17,True,17,398.0,0.017587939698492462
27,5,50,0.97,kolasar_rule,greatest_upper_bound,391.0,398.33333333333337,0.05032539367675781,10,10,35,True,35,398.0,0.017587939698492462
27,5,50,0.97,critical_element,depth_first,364.0,398.3333333333333,5.0151145458221436,46,30,10001,False,10001,398.0,0.08542713567839195
27,5,50,0.97,profit_per_weight_ratio,depth_first,362.0,398.3333333333333,4.774306058883667,47,29,10001,False,10001,398.0,0.09045226130653267
27,5,50,0.97,kolasar_rule,depth_first,364.0,398.33333333333337,4.235222578048706,34,27,10001,False,10001,398.0,0.08542713567839195
27,5,50,0.97,critical_element,breadth_first,387.0,398.33333333333337,2.4547219276428223,5,5,1441,True,1441,398.0,0.02763819095477387
27,5,50,0.97,profit_per_weight_ratio,breadth_first,387.0,398.33333333333337,11.037905931472778,5,5,4166,True,4166,398.0,0.02763819095477387
27,5,50,0.97,kolasar_rule,breadth_first,391.0,398.33333333333337,0.8860702514648438,4,4,504,True,504,398.0,0.017587939698492462
28,5,50,0.5,critical_element,greatest_upper_bound,383.0,403.0,0.002933979034423828,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.5,profit_per_weight_ratio,greatest_upper_bound,381.0,403.0,0.0026400089263916016,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.5,kolasar_rule,greatest_upper_bound,367.0,403.0,0.002626657485961914,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.5,critical_element,depth_first,383.0,403.0,0.0026514530181884766,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.5,profit_per_weight_ratio,depth_first,381.0,403.0,0.0026292800903320312,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.5,kolasar_rule,depth_first,367.0,403.0,0.002643108367919922,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.5,critical_element,breadth_first,383.0,403.0,0.0026352405548095703,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.5,profit_per_weight_ratio,breadth_first,381.0,403.0,0.002620220184326172,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.5,kolasar_rule,breadth_first,367.0,403.0,0.0026421546936035156,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.8,critical_element,greatest_upper_bound,383.0,403.0,0.002639293670654297,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.8,profit_per_weight_ratio,greatest_upper_bound,381.0,403.0,0.002629518508911133,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.8,kolasar_rule,greatest_upper_bound,367.0,403.0,0.002637624740600586,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.8,critical_element,depth_first,383.0,403.0,0.0026366710662841797,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.8,profit_per_weight_ratio,depth_first,381.0,403.0,0.002623319625854492,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.8,kolasar_rule,depth_first,367.0,403.0,0.0026445388793945312,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.8,critical_element,breadth_first,383.0,403.0,0.0026443004608154297,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.8,profit_per_weight_ratio,breadth_first,381.0,403.0,0.0026199817657470703,0,0,2,True,2,403.0,0.05459057071960298
28,5,50,0.8,kolasar_rule,breadth_first,367.0,403.0,0.0026378631591796875,0,0,2,True,2,403.0,0.08933002481389578
28,5,50,0.95,critical_element,greatest_upper_bound,383.0,403.0,0.0026445388793945312,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.95,profit_per_weight_ratio,greatest_upper_bound,387.0,403.0,0.013416290283203125,5,5,7,True,7,403.0,0.03970223325062035
28,5,50,0.95,kolasar_rule,greatest_upper_bound,387.0,403.0,0.0071315765380859375,2,2,4,True,4,403.0,0.03970223325062035
28,5,50,0.95,critical_element,depth_first,383.0,403.0,0.0026645660400390625,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.95,profit_per_weight_ratio,depth_first,381.0,403.0,5.1231749057769775,47,36,10001,False,10001,403.0,0.05459057071960298
28,5,50,0.95,kolasar_rule,depth_first,367.0,403.0,4.774487257003784,48,36,10001,False,10001,403.0,0.08933002481389578
28,5,50,0.95,critical_element,breadth_first,383.0,403.0,0.002661466598510742,0,0,2,True,2,403.0,0.04962779156327544
28,5,50,0.95,profit_per_weight_ratio,breadth_first,384.0,403.0,0.011974811553955078,1,1,6,True,6,403.0,0.04714640198511166
28,5,50,0.95,kolasar_rule,breadth_first,387.0,403.0,0.023771286010742188,2,2,11,True,11,403.0,0.03970223325062035
28,5,50,0.97,critical_element,greatest_upper_bound,392.0,403.0,0.006968498229980469,2,2,4,True,4,403.0,0.02729528535980149
28,5,50,0.97,profit_per_weight_ratio,greatest_upper_bound,391.0,403.0,0.01976156234741211,9,9,11,True,11,403.0,0.02977667493796526
28,5,50,0.97,kolasar_rule,greatest_upper_bound,391.0,403.0,0.009255647659301758,3,3,5,True,5,403.0,0.02977667493796526
28,5,50,0.97,critical_element,depth_first,383.0,403.0,5.313433885574341,46,37,10001,False,10001,403.0,0.04962779156327544
28,5,50,0.97,profit_per_weight_ratio,depth_first,381.0,403.0,5.175033330917358,47,36,10001,False,10001,403.0,0.05459057071960298
28,5,50,0.97,kolasar_rule,depth_first,367.0,403.0,4.799735069274902,48,36,10001,False,10001,403.0,0.08933002481389578
28,5,50,0.97,critical_element,breadth_first,392.0,403.0,0.02354145050048828,2,2,11,True,11,403.0,0.02729528535980149
28,5,50,0.97,profit_per_weight_ratio,breadth_first,391.0,403.00000000000006,0.211012601852417,3,3,90,True,90,403.0,0.02977667493796526
28,5,50,0.97,kolasar_rule,breadth_first,392.0,403.0,0.03054332733154297,2,2,14,True,14,403.0,0.02729528535980149
29,5,50,0.5,critical_element,greatest_upper_bound,268.0,311.8666666666667,0.001623392105102539,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.5,profit_per_weight_ratio,greatest_upper_bound,256.0,311.8666666666667,0.0016696453094482422,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.5,kolasar_rule,greatest_upper_bound,256.0,311.8666666666667,0.001641988754272461,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.5,critical_element,depth_first,268.0,311.8666666666667,0.0014729499816894531,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.5,profit_per_weight_ratio,depth_first,256.0,311.8666666666667,0.0016582012176513672,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.5,kolasar_rule,depth_first,256.0,311.8666666666667,0.0016574859619140625,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.5,critical_element,breadth_first,268.0,311.8666666666667,0.00146484375,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.5,profit_per_weight_ratio,breadth_first,256.0,311.8666666666667,0.0016665458679199219,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.5,kolasar_rule,breadth_first,256.0,311.8666666666667,0.0016474723815917969,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,critical_element,greatest_upper_bound,268.0,311.8666666666667,0.0014715194702148438,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.8,profit_per_weight_ratio,greatest_upper_bound,256.0,311.8666666666667,0.0016589164733886719,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,kolasar_rule,greatest_upper_bound,256.0,311.8666666666667,0.0016620159149169922,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,critical_element,depth_first,268.0,311.8666666666667,0.001466989517211914,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.8,profit_per_weight_ratio,depth_first,256.0,311.8666666666667,0.0016810894012451172,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,kolasar_rule,depth_first,256.0,311.8666666666667,0.0016448497772216797,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,critical_element,breadth_first,268.0,311.8666666666667,0.0014662742614746094,0,0,2,True,2,311.0,0.1382636655948553
29,5,50,0.8,profit_per_weight_ratio,breadth_first,256.0,311.8666666666667,0.0016715526580810547,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.8,kolasar_rule,breadth_first,256.0,311.8666666666667,0.0016584396362304688,0,0,2,True,2,311.0,0.17684887459807075
29,5,50,0.95,critical_element,greatest_upper_bound,303.0,311.80000000000007,0.5341143608093262,8,8,559,True,559,311.0,0.02572347266881029
29,5,50,0.95,profit_per_weight_ratio,greatest_upper_bound,298.0,311.8666666666667,0.010651350021362305,8,8,10,True,10,311.0,0.04180064308681672
29,5,50,0.95,kolasar_rule,greatest_upper_bound,298,311.8666666666667,0.021788597106933594,19,19,21,True,21,311.0,0.04180064308681672
29,5,50,0.95,critical_element,depth_first,282.0,311.8666666666667,5.597815275192261,36,17,10001,False,10001,311.0,0.0932475884244373
29,5,50,0.95,profit_per_weight_ratio,depth_first,276.0,311.8666666666667,3.8232827186584473,23,17,10001,False,10001,311.0,0.11254019292604502
29,5,50,0.95,kolasar_rule,depth_first,258,311.8666666666667,4.171913146972656,48,19,10001,False,10001,311.0,0.17041800643086816
29,5,50,0.95,critical_element,breadth_first,303.0,311.8666666666667,0.06389951705932617,3,3,44,True,44,311.0,0.02572347266881029
29,5,50,0.95,profit_per_weight_ratio,breadth_first,297.0,311.8666666666667,1.6218171119689941,4,4,955,True,955,311.0,0.04501607717041801
29,5,50,0.95,kolasar_rule,breadth_first,287.0,311.8666666666667,51.0812931060791,6,6,10001,False,10001,311.0,0.07717041800643087
29,5,50,0.97,critical_element,greatest_upper_bound,303.0,311.80000000000007,0.5506834983825684,8,8,559,True,559,311.0,0.02572347266881029
29,5,50,0.97,profit_per_weight_ratio,greatest_upper_bound,305.0,311.8666666666667,0.01250767707824707,11,11,13,True,13,311.0,0.01929260450160772
29,5,50,0.97,kolasar_rule,greatest_upper_bound,304,311.8666666666667,0.02229595184326172,20,20,22,True,22,311.0,0.022508038585209004
29,5,50,0.97,critical_element,depth_first,282.0,311.8666666666667,5.5942583084106445,36,17,10001,False,10001,311.0,0.0932475884244373
29,5,50,0.97,profit_per_weight_ratio,depth_first,276.0,311.8666666666667,3.7959394454956055,23,17,10001,False,10001,311.0,0.11254019292604502
29,5,50,0.97,kolasar_rule,depth_first,258,311.8666666666667,4.204697370529175,48,19,10001,False,10001,311.0,0.17041800643086816
29,5,50,0.97,critical_element,breadth_first,303.0,311.8666666666667,0.052199602127075195,3,3,44,True,44,311.0,0.02572347266881029
29,5,50,0.97,profit_per_weight_ratio,breadth_first,303.0,311.8666666666667,2.718306541442871,5,5,1489,True,1489,311.0,0.02572347266881029
29,5,50,0.97,kolasar_rule,breadth_first,287.0,311.8666666666667,51.278868198394775,6,6,10001,False,10001,311.0,0.07717041800643087
0,10,50,0.5,critical_element,greatest_upper_bound,284.0,378.27272727272725,0.004662513732910156,0,0,2,True,2,378.0,0.24867724867724866
0,10,50,0.5,profit_per_weight_ratio,greatest_upper_bound,270.0,378.27272727272725,0.0045773983001708984,0,0,2,True,2,378.0,0.2857142857142857
0,10,50,0.5,kolasar_rule,greatest_upper_bound,265.0,378.27272727272725,0.005475759506225586,0,0,2,True,2,378.0,0.29894179894179895
0,10,50,0.5,critical_element,depth_first,284.0,378.27272727272725,0.004598855972290039,0,0,2,True,2,378.0,0.24867724867724866
0,10,50,0.5,profit_per_weight_ratio,depth_first,270.0,378.27272727272725,0.004556417465209961,0,0,2,True,2,378.0,0.2857142857142857
0,10,50,0.5,kolasar_rule,depth_first,265.0,378.27272727272725,0.005491971969604492,0,0,2,True,2,378.0,0.29894179894179895
0,10,50,0.5,critical_element,breadth_first,284.0,378.27272727272725,0.00457310676574707,0,0,2,True,2,378.0,0.24867724867724866
0,10,50,0.5,profit_per_weight_ratio,breadth_first,270.0,378.27272727272725,0.004575967788696289,0,0,2,True,2,378.0,0.2857142857142857
0,10,50,0.5,kolasar_rule,breadth_first,265.0,378.27272727272725,0.005470752716064453,0,0,2,True,2,378.0,0.29894179894179895
0,10,50,0.8,critical_element,greatest_upper_bound,307.0,378.27272727272725,0.014529943466186523,3,3,5,True,5,378.0,0.18783068783068782
0,10,50,0.8,profit_per_weight_ratio,greatest_upper_bound,303.0,378.2727272727273,0.008572101593017578,1,1,3,True,3,378.0,0.1984126984126984
0,10,50,0.8,kolasar_rule,greatest_upper_bound,307.0,378.27272727272725,0.030524730682373047,5,5,7,True,7,378.0,0.18783068783068782
0,10,50,0.8,critical_element,depth_first,284.0,378.27272727272725,7.080902814865112,42,28,10001,False,10001,378.0,0.24867724867724866
0,10,50,0.8,profit_per_weight_ratio,depth_first,292.0,378.27272727272725,6.636463403701782,35,25,10001,False,10001,378.0,0.2275132275132275
0,10,50,0.8,kolasar_rule,depth_first,273.0,378.27272727272725,5.7157227993011475,39,21,10001,False,10001,378.0,0.2777777777777778
0,10,50,0.8,critical_element,breadth_first,303.0,378.2727272727273,0.0653376579284668,2,2,18,True,18,378.0,0.1984126984126984
0,10,50,0.8,profit_per_weight_ratio,breadth_first,303.0,378.2727272727273,0.017149686813354492,1,1,5,True,5,378.0,0.1984126984126984
0,10,50,0.8,kolasar_rule,breadth_first,289.0,378.27272727272725,155.37257981300354,4,4,10001,False,10001,378.0,0.23544973544973544
0,10,50,0.95,critical_element,greatest_upper_bound,361.0,378.27272727272725,0.028053998947143555,11,11,13,True,13,378.0,0.04497354497354497
0,10,50,0.95,profit_per_weight_ratio,greatest_upper_bound,361.0,378.2727272727273,0.07458758354187012,13,13,30,True,30,378.0,0.04497354497354497
0,10,50,0.95,kolasar_rule,greatest_upper_bound,361.0,378.27272727272725,0.34165120124816895,27,27,171,True,171,378.0,0.04497354497354497
0,10,50,0.95,critical_element,depth_first,284.0,378.27272727272725,7.131957769393921,42,28,10001,False,10001,378.0,0.24867724867724866
0,10,50,0.95,profit_per_weight_ratio,depth_first,292.0,378.27272727272725,6.668637037277222,35,25,10001,False,10001,378.0,0.2275132275132275
0,10,50,0.95,kolasar_rule,depth_first,273.0,378.27272727272725,5.763082027435303,39,21,10001,False,10001,378.0,0.2777777777777778
0,10,50,0.95,critical_element,breadth_first,347.0,378.27272727272737,92.62467002868652,5,5,10001,False,10001,378.0,0.082010582010582
0,10,50,0.95,profit_per_weight_ratio,breadth_first,355.0,378.27272727272737,110.12369465827942,5,5,10001,False,10001,378.0,0.06084656084656084
0,10,50,0.95,kolasar_rule,breadth_first,289.0,378.27272727272725,154.523579120636,4,4,10001,False,10001,378.0,0.23544973544973544
0,10,50,0.97,critical_element,greatest_upper_bound,367.0,378.2727272727273,0.20778632164001465,20,17,132,True,132,378.0,0.0291005291005291
0,10,50,0.97,profit_per_weight_ratio,greatest_upper_bound,371.0,378.2727272727273,0.3240227699279785,23,19,203,True,203,378.0,0.018518518518518517
0,10,50,0.97,kolasar_rule,greatest_upper_bound,371,378.27272727272725,31.066903829574585,38,29,6537,True,6537,378.0,0.018518518518518517
0,10,50,0.97,critical_element,depth_first,284.0,378.27272727272725,7.07911491394043,42,28,10001,False,10001,378.0,0.24867724867724866
0,10,50,0.97,profit_per_weight_ratio,depth_first,292.0,378.27272727272725,6.68149995803833,35,25,10001,False,10001,378.0,0.2275132275132275
0,10,50,0.97,kolasar_rule,depth_first,273.0,378.27272727272725,5.67442512512207,39,21,10001,False,10001,378.0,0.2777777777777778
0,10,50,0.97,critical_element,breadth_first,347.0,378.27272727272737,91.78306412696838,5,5,10001,False,10001,378.0,0.082010582010582
0,10,50,0.97,profit_per_weight_ratio,breadth_first,355.0,378.27272727272737,109.70025444030762,5,5,10001,False,10001,378.0,0.06084656084656084
0,10,50,0.97,kolasar_rule,breadth_first,289.0,378.27272727272725,154.8726053237915,4,4,10001,False,10001,378.0,0.23544973544973544
1,10,50,0.5,critical_element,greatest_upper_bound,277.0,394.44444444444446,0.005181074142456055,0,0,2,True,2,393.00000000000006,0.2951653944020357
1,10,50,0.5,profit_per_weight_ratio,greatest_upper_bound,292.0,394.44444444444446,0.005138397216796875,0,0,2,True,2,393.00000000000006,0.25699745547073805
1,10,50,0.5,kolasar_rule,greatest_upper_bound,338.0,394.44444444444446,0.0051343441009521484,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.5,critical_element,depth_first,277.0,394.44444444444446,0.004744052886962891,0,0,2,True,2,393.00000000000006,0.2951653944020357
1,10,50,0.5,profit_per_weight_ratio,depth_first,292.0,394.44444444444446,0.005123138427734375,0,0,2,True,2,393.00000000000006,0.25699745547073805
1,10,50,0.5,kolasar_rule,depth_first,338.0,394.44444444444446,0.0051462650299072266,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.5,critical_element,breadth_first,277.0,394.44444444444446,0.004712104797363281,0,0,2,True,2,393.00000000000006,0.2951653944020357
1,10,50,0.5,profit_per_weight_ratio,breadth_first,292.0,394.44444444444446,0.005143642425537109,0,0,2,True,2,393.00000000000006,0.25699745547073805
1,10,50,0.5,kolasar_rule,breadth_first,338.0,394.44444444444446,0.005126237869262695,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.8,critical_element,greatest_upper_bound,316.0,394.44444444444446,0.020482301712036133,5,5,7,True,7,393.00000000000006,0.1959287531806617
1,10,50,0.8,profit_per_weight_ratio,greatest_upper_bound,331.0,394.44444444444446,0.04000711441040039,9,9,11,True,11,393.00000000000006,0.157760814249364
1,10,50,0.8,kolasar_rule,greatest_upper_bound,338.0,394.44444444444446,0.005153179168701172,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.8,critical_element,depth_first,277.0,394.44444444444446,7.173144340515137,40,20,10001,False,10001,393.00000000000006,0.2951653944020357
1,10,50,0.8,profit_per_weight_ratio,depth_first,292.0,394.44444444444446,6.926784038543701,35,15,10001,False,10001,393.00000000000006,0.25699745547073805
1,10,50,0.8,kolasar_rule,depth_first,338.0,394.44444444444446,0.005159616470336914,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.8,critical_element,breadth_first,335.0,394.4444444444445,0.053771018981933594,2,2,14,True,14,393.00000000000006,0.14758269720101794
1,10,50,0.8,profit_per_weight_ratio,breadth_first,317.0,394.4444444444445,0.5482180118560791,2,2,116,True,116,393.00000000000006,0.19338422391857518
1,10,50,0.8,kolasar_rule,breadth_first,338.0,394.44444444444446,0.005179166793823242,0,0,2,True,2,393.00000000000006,0.13994910941475838
1,10,50,0.95,critical_element,greatest_upper_bound,375.0,394.44444444444446,0.04582977294921875,30,16,19,True,19,393.00000000000006,0.04580152671755739
1,10,50,0.95,profit_per_weight_ratio,greatest_upper_bound,378.0,394.44444444444446,0.2530801296234131,19,19,144,True,144,393.00000000000006,0.03816793893129785
1,10,50,0.95,kolasar_rule,greatest_upper_bound,378,394.44444444444446,0.9492578506469727,25,25,557,True,557,393.00000000000006,0.03816793893129785
1,10,50,0.95,critical_element,depth_first,277.0,394.44444444444446,7.218860387802124,40,20,10001,False,10001,393.00000000000006,0.2951653944020357
1,10,50,0.95,profit_per_weight_ratio,depth_first,292.0,394.44444444444446,6.9112701416015625,35,15,10001,False,10001,393.00000000000006,0.25699745547073805
1,10,50,0.95,kolasar_rule,depth_first,338.0,394.44444444444446,5.171377658843994,44,24,10001,False,10001,393.00000000000006,0.13994910941475838
1,10,50,0.95,critical_element,breadth_first,363.0,394.4444444444445,85.14656686782837,5,5,10001,False,10001,393.00000000000006,0.07633587786259555
1,10,50,0.95,profit_per_weight_ratio,breadth_first,342.0,394.4444444444445,171.01436567306519,4,4,10001,False,10001,393.00000000000006,0.12977099236641235
1,10,50,0.95,kolasar_rule,breadth_first,355.0,394.44444444444446,181.65821027755737,4,4,10001,False,10001,393.00000000000006,0.09669211195928766
1,10,50,0.97,critical_element,greatest_upper_bound,383.0,394.44444444444446,0.06809759140014648,33,19,38,True,38,393.00000000000006,0.02544529262086528
1,10,50,0.97,profit_per_weight_ratio,greatest_upper_bound,385.0,394.44444444444446,0.29561901092529297,20,20,179,True,179,393.00000000000006,0.020356234096692252
1,10,50,0.97,kolasar_rule,greatest_upper_bound,384,394.44444444444446,1.0103788375854492,26,26,613,True,613,393.00000000000006,0.022900763358778768
1,10,50,0.97,critical_element,depth_first,277.0,394.44444444444446,7.215029001235962,40,20,10001,False,10001,393.00000000000006,0.2951653944020357
1,10,50,0.97,profit_per_weight_ratio,depth_first,292.0,394.44444444444446,6.987360239028931,35,15,10001,False,10001,393.00000000000006,0.25699745547073805
1,10,50,0.97,kolasar_rule,depth_first,338.0,394.44444444444446,5.121707201004028,44,24,10001,False,10001,393.00000000000006,0.13994910941475838
1,10,50,0.97,critical_element,breadth_first,363.0,394.4444444444445,84.81672525405884,5,5,10001,False,10001,393.00000000000006,0.07633587786259555
1,10,50,0.97,profit_per_weight_ratio,breadth_first,342.0,394.4444444444445,167.44964718818665,4,4,10001,False,10001,393.00000000000006,0.12977099236641235
1,10,50,0.97,kolasar_rule,breadth_first,355.0,394.44444444444446,181.41008067131042,4,4,10001,False,10001,393.00000000000006,0.09669211195928766
2,10,50,0.5,critical_element,greatest_upper_bound,389.0,446.55555555555554,0.006879568099975586,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,profit_per_weight_ratio,greatest_upper_bound,389.0,446.55555555555554,0.006760597229003906,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,kolasar_rule,greatest_upper_bound,381.0,446.55555555555554,0.007388114929199219,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.5,critical_element,depth_first,389.0,446.55555555555554,0.0067560672760009766,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,profit_per_weight_ratio,depth_first,389.0,446.55555555555554,0.0067691802978515625,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,kolasar_rule,depth_first,381.0,446.55555555555554,0.007410526275634766,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.5,critical_element,breadth_first,389.0,446.55555555555554,0.006777524948120117,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,profit_per_weight_ratio,breadth_first,389.0,446.55555555555554,0.006773948669433594,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.5,kolasar_rule,breadth_first,381.0,446.55555555555554,0.007380962371826172,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.8,critical_element,greatest_upper_bound,389.0,446.55555555555554,0.006768226623535156,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,profit_per_weight_ratio,greatest_upper_bound,389.0,446.55555555555554,0.006784200668334961,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,kolasar_rule,greatest_upper_bound,381.0,446.55555555555554,0.0073986053466796875,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.8,critical_element,depth_first,389.0,446.55555555555554,0.006754636764526367,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,profit_per_weight_ratio,depth_first,389.0,446.55555555555554,0.006778240203857422,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,kolasar_rule,depth_first,381.0,446.55555555555554,0.007378339767456055,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.8,critical_element,breadth_first,389.0,446.55555555555554,0.006767749786376953,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,profit_per_weight_ratio,breadth_first,389.0,446.55555555555554,0.006809234619140625,0,0,2,True,2,445.0,0.1258426966292135
2,10,50,0.8,kolasar_rule,breadth_first,381.0,446.55555555555554,0.007391929626464844,0,0,2,True,2,445.0,0.14382022471910114
2,10,50,0.95,critical_element,greatest_upper_bound,431.0,446.55555555555554,1.3842177391052246,14,14,447,True,447,445.0,0.03146067415730337
2,10,50,0.95,profit_per_weight_ratio,greatest_upper_bound,425.0,446.55555555555554,0.0845489501953125,22,22,26,True,26,445.0,0.0449438202247191
2,10,50,0.95,kolasar_rule,greatest_upper_bound,429,446.55555555555554,0.3601036071777344,30,30,105,True,105,445.0,0.035955056179775284
2,10,50,0.95,critical_element,depth_first,389.0,446.55555555555554,7.647637128829956,36,25,10001,False,10001,445.0,0.1258426966292135
2,10,50,0.95,profit_per_weight_ratio,depth_first,389.0,446.55555555555554,6.985613584518433,39,25,10001,False,10001,445.0,0.1258426966292135
2,10,50,0.95,kolasar_rule,depth_first,381.0,446.55555555555554,6.183753252029419,38,26,10001,False,10001,445.0,0.14382022471910114
2,10,50,0.95,critical_element,breadth_first,417.0,446.5555555555556,124.58707690238953,5,5,10001,False,10001,445.0,0.06292134831460675
2,10,50,0.95,profit_per_weight_ratio,breadth_first,404.0,446.55555555555554,154.242614030838,4,4,10001,False,10001,445.0,0.09213483146067415
2,10,50,0.95,kolasar_rule,breadth_first,398.0,446.55555555555554,206.43362188339233,4,4,10001,False,10001,445.0,0.10561797752808989
2,10,50,0.97,critical_element,greatest_upper_bound,435.0,446.55555555555554,2.59002947807312,14,14,833,True,833,445.0,0.02247191011235955
2,10,50,0.97,profit_per_weight_ratio,greatest_upper_bound,434.0,446.55555555555554,0.0976877212524414,25,25,39,True,39,445.0,0.024719101123595506
2,10,50,0.97,kolasar_rule,greatest_upper_bound,434.0,446.55555555555554,0.37178659439086914,31,31,106,True,106,445.0,0.024719101123595506
2,10,50,0.97,critical_element,depth_first,389.0,446.55555555555554,7.626673460006714,36,25,10001,False,10001,445.0,0.1258426966292135
