seed,n_machines,n_jobs,epsilon,branching_rule,node_selection,rounding_rule,lower_bound,best_solution,runtime,depth,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
28,2,50,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,629,0.0789635181427002,0,2,True,2,627,0.00317965023847377
28,2,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,631,0.227746248245239,2,5,True,5,627,0.0063391442155309
28,2,50,0.01,max_min_proc,depth_first,best_matching,lin_relax,629,0.0674476623535156,13,15,True,15,627,0.00317965023847377
28,2,50,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,629,0.0681815147399902,13,15,True,15,627,0.00317965023847377
28,2,50,0.01,max_min_proc,depth_first,best_matching,bin_search,629,0.0800895690917969,0,2,True,2,627,0.00317965023847377
28,2,50,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,629,0.603101253509522,11,13,True,13,627,0.00317965023847377
28,2,50,0.01,max_min_proc,breadth_first,best_matching,lin_relax,627,0.100841045379639,5,20,True,20,627,0
28,2,50,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,627,0.0944530963897705,5,20,True,20,627,0
28,2,50,0.01,max_min_proc,breadth_first,best_matching,bin_search,629,0.0794742107391357,0,2,True,2,627,0.00317965023847377
28,2,50,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,631,0.280993223190308,2,6,True,6,627,0.0063391442155309
29,2,50,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,864,0.00776576995849609,0,2,True,2,854,0.0115740740740741
29,2,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,888,0.00738954544067383,0,2,True,2,854,0.0382882882882883
29,2,50,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,858,0.0768835544586182,0,2,True,2,854,0.00466200466200466
29,2,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,888,0.0766208171844482,0,2,True,2,854,0.0382882882882883
29,2,50,0.5,max_min_proc,depth_first,best_matching,lin_relax,864,0.00823378562927246,0,2,True,2,854,0.0115740740740741
29,2,50,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,888,0.00824475288391113,0,2,True,2,854,0.0382882882882883
29,2,50,0.5,max_min_proc,depth_first,best_matching,bin_search,858,0.0784754753112793,0,2,True,2,854,0.00466200466200466
29,2,50,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,888,0.07767653465271,0,2,True,2,854,0.0382882882882883
29,2,50,0.5,max_min_proc,breadth_first,best_matching,lin_relax,864,0.0073397159576416,0,2,True,2,854,0.0115740740740741
29,2,50,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,888,0.00715088844299316,0,2,True,2,854,0.0382882882882883
29,2,50,0.5,max_min_proc,breadth_first,best_matching,bin_search,858,0.0778131484985352,0,2,True,2,854,0.00466200466200466
29,2,50,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,888,0.10460352897644,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,864,0.00948095321655273,0,2,True,2,854,0.0115740740740741
29,2,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,888,0.0088953971862793,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,858,0.089052677154541,0,2,True,2,854,0.00466200466200466
29,2,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,888,0.0784776210784912,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,depth_first,best_matching,lin_relax,864,0.00736117362976074,0,2,True,2,854,0.0115740740740741
29,2,50,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,888,0.00746941566467285,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,depth_first,best_matching,bin_search,858,0.0776021480560303,0,2,True,2,854,0.00466200466200466
29,2,50,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,888,0.0774276256561279,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,breadth_first,best_matching,lin_relax,864,0.00773167610168457,0,2,True,2,854,0.0115740740740741
29,2,50,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,888,0.00735902786254883,0,2,True,2,854,0.0382882882882883
29,2,50,0.1,max_min_proc,breadth_first,best_matching,bin_search,858,0.0782661437988281,0,2,True,2,854,0.00466200466200466
29,2,50,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,888,0.0780024528503418,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,864,0.00741362571716309,0,2,True,2,854,0.0115740740740741
29,2,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,888,0.00742053985595703,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,858,0.079535722732544,0,2,True,2,854,0.00466200466200466
29,2,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,888,0.0799770355224609,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,depth_first,best_matching,lin_relax,864,0.00741028785705566,0,2,True,2,854,0.0115740740740741
29,2,50,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,888,0.00728726387023926,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,depth_first,best_matching,bin_search,858,0.0779335498809815,0,2,True,2,854,0.00466200466200466
29,2,50,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,888,0.0770606994628906,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,breadth_first,best_matching,lin_relax,864,0.00735235214233398,0,2,True,2,854,0.0115740740740741
29,2,50,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,888,0.00741934776306152,0,2,True,2,854,0.0382882882882883
29,2,50,0.05,max_min_proc,breadth_first,best_matching,bin_search,858,0.0839469432830811,0,2,True,2,854,0.00466200466200466
29,2,50,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,888,0.0769557952880859,0,2,True,2,854,0.0382882882882883
29,2,50,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,854,0.0122957229614258,1,3,True,3,854,0
29,2,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,854,0.0310943126678467,2,7,True,7,854,0
29,2,50,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,854,0.366857051849365,5,8,True,8,854,0
29,2,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,854,0.56779408454895,5,12,True,12,854,0
29,2,50,0.01,max_min_proc,depth_first,best_matching,lin_relax,854,0.0123591423034668,1,3,True,3,854,0
29,2,50,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,854,0.682365655899048,33,156,True,156,854,0
29,2,50,0.01,max_min_proc,depth_first,best_matching,bin_search,854,0.127825975418091,1,3,True,3,854,0
29,2,50,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,854,2.52407908439636,25,56,True,56,854,0
29,2,50,0.01,max_min_proc,breadth_first,best_matching,lin_relax,854,0.0128438472747803,1,3,True,3,854,0
29,2,50,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,854,0.02878737449646,2,6,True,6,854,0
29,2,50,0.01,max_min_proc,breadth_first,best_matching,bin_search,854,0.129389524459839,1,3,True,3,854,0
29,2,50,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,856,1.67677736282349,5,35,True,35,854,0.00233644859813084
0,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,167,0.0283896923065186,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,186,0.0269660949707031,0,2,True,2,161,0.134408602150538
0,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,167,0.251460075378418,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,173,0.243016242980957,0,2,True,2,161,0.0693641618497108
0,5,50,0.5,max_min_proc,depth_first,best_matching,lin_relax,167,0.0264339447021484,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,186,0.0265827178955078,0,2,True,2,161,0.134408602150538
0,5,50,0.5,max_min_proc,depth_first,best_matching,bin_search,167,0.244509696960449,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,173,0.25082802772522,0,2,True,2,161,0.0693641618497108
0,5,50,0.5,max_min_proc,breadth_first,best_matching,lin_relax,167,0.0265450477600098,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,186,0.0263900756835938,0,2,True,2,161,0.134408602150538
0,5,50,0.5,max_min_proc,breadth_first,best_matching,bin_search,167,0.241433620452881,0,2,True,2,161,0.0359281437125747
0,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,173,0.250473737716675,0,2,True,2,161,0.0693641618497108
0,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,167,0.0280635356903076,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,172,0.0948567390441895,2,5,True,5,161,0.0639534883720929
0,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,167,0.24858570098877,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,173,1.0200514793396,3,6,True,6,161,0.0693641618497108
0,5,50,0.1,max_min_proc,depth_first,best_matching,lin_relax,167,0.0267724990844727,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,171,0.110803127288818,4,6,True,6,161,0.0584795321637425
0,5,50,0.1,max_min_proc,depth_first,best_matching,bin_search,167,0.250030755996704,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,167,21.0937783718109,25,138,True,138,161,0.0359281437125747
0,5,50,0.1,max_min_proc,breadth_first,best_matching,lin_relax,167,0.0264248847961426,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,172,0.327701330184937,2,16,True,16,161,0.0639534883720929
0,5,50,0.1,max_min_proc,breadth_first,best_matching,bin_search,167,0.253098964691162,0,2,True,2,161,0.0359281437125747
0,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,171,4.07675957679749,2,22,True,22,161,0.0584795321637425
0,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,165,0.153095006942749,4,8,True,8,161,0.0242424242424241
0,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,165,0.617141008377075,12,31,True,31,161,0.0242424242424241
0,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,165,2.91580724716187,11,17,True,17,161,0.0242424242424241
0,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,165,5.03397130966187,15,29,True,29,161,0.0242424242424241
0,5,50,0.05,max_min_proc,depth_first,best_matching,lin_relax,161,4.25407600402832,33,253,True,253,161,1.76532356710584E-16
0,5,50,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,162,8.85143232345581,33,542,True,542,161,0.00617283950617266
0,5,50,0.05,max_min_proc,depth_first,best_matching,bin_search,161,85.0438241958618,33,592,True,592,161,1.76532356710584E-16
0,5,50,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,161,80.9960517883301,33,563,True,563,161,1.76532356710584E-16
0,5,50,0.05,max_min_proc,breadth_first,best_matching,lin_relax,165,1.72293448448181,4,82,True,82,161,0.0242424242424241
0,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,165,58.3898143768311,11,2949,True,2949,161,0.0242424242424241
0,5,50,0.05,max_min_proc,breadth_first,best_matching,bin_search,165,10.3654577732086,3,56,True,56,161,0.0242424242424241
0,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,165,43.0554761886597,6,236,True,236,161,0.0242424242424241
0,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,161,1.86817264556885,23,101,True,81,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,161,1.84660291671753,23,101,True,81,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,161,16.9156444072723,26,108,True,108,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,161,25.2832968235016,26,163,True,163,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,depth_first,best_matching,lin_relax,161,9.85473227500916,33,575,True,253,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,161,14.6531891822815,33,865,True,550,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,depth_first,best_matching,bin_search,161,107.324308872223,33,739,True,592,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,161,103.012323141098,33,708,True,563,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,breadth_first,best_matching,lin_relax,161,47.3076734542847,23,2520,True,2433,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,161,105.654637813568,23,5568,True,5554,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,breadth_first,best_matching,bin_search,161,289.731535673142,26,1799,True,1754,161,1.76532356710584E-16
0,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,161,382.017827749252,26,2420,True,2406,161,1.76532356710584E-16
1,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,167,0.0278751850128174,0,2,True,2,156,0.0658682634730539
1,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,173,0.0267314910888672,0,2,True,2,156,0.0982658959537572
1,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,157,0.231681108474731,0,2,True,2,156,0.00636942675159236
1,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,183,0.232719898223877,0,2,True,2,156,0.147540983606557
1,5,50,0.5,max_min_proc,depth_first,best_matching,lin_relax,167,0.0269162654876709,0,2,True,2,156,0.0658682634730539
1,5,50,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,173,0.0259981155395508,0,2,True,2,156,0.0982658959537572
1,5,50,0.5,max_min_proc,depth_first,best_matching,bin_search,157,0.240135669708252,0,2,True,2,156,0.00636942675159236
1,5,50,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,183,0.232454776763916,0,2,True,2,156,0.147540983606557
1,5,50,0.5,max_min_proc,breadth_first,best_matching,lin_relax,167,0.0266017913818359,0,2,True,2,156,0.0658682634730539
1,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,173,0.0259411334991455,0,2,True,2,156,0.0982658959537572
1,5,50,0.5,max_min_proc,breadth_first,best_matching,bin_search,157,0.233005046844482,0,2,True,2,156,0.00636942675159236
1,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,183,0.235527992248535,0,2,True,2,156,0.147540983606557
1,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,167,0.0354211330413818,0,2,True,2,156,0.0658682634730539
1,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,159,0.0910747051239014,2,5,True,5,156,0.0188679245283019
1,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,157,0.235038995742798,0,2,True,2,156,0.00636942675159236
1,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,159,0.807047605514526,2,5,True,5,156,0.0188679245283019
1,5,50,0.1,max_min_proc,depth_first,best_matching,lin_relax,167,0.0263571739196777,0,2,True,2,156,0.0658682634730539
1,5,50,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,167,69.4180529117584,37,4204,True,4204,156,0.0658682634730539
1,5,50,0.1,max_min_proc,depth_first,best_matching,bin_search,157,0.234323978424072,0,2,True,2,156,0.00636942675159236
1,5,50,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,168,151.10187625885,33,1084,True,1084,156,0.0714285714285714
1,5,50,0.1,max_min_proc,breadth_first,best_matching,lin_relax,167,0.0264825820922852,0,2,True,2,156,0.0658682634730539
1,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,167,0.113812923431396,1,6,True,6,156,0.0658682634730539
1,5,50,0.1,max_min_proc,breadth_first,best_matching,bin_search,157,0.240830183029175,0,2,True,2,156,0.00636942675159236
1,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,159,1.17380046844482,1,7,True,7,156,0.0188679245283019
1,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,160,0.133686542510986,2,7,True,7,156,0.025
1,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,159,0.089984655380249,2,5,True,5,156,0.0188679245283019
1,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,157,0.240136623382568,0,2,True,2,156,0.00636942675159236
1,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,159,0.797843217849731,2,5,True,5,156,0.0188679245283019
1,5,50,0.05,max_min_proc,depth_first,best_matching,lin_relax,160,11.3964235782623,39,742,True,742,156,0.025
1,5,50,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,162,157.132846832275,42,10001,False,10001,156,0.037037037037037
1,5,50,0.05,max_min_proc,depth_first,best_matching,bin_search,157,0.247714757919312,0,2,True,2,156,0.00636942675159236
1,5,50,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,160,380.551306962967,39,2968,True,2968,156,0.025
1,5,50,0.05,max_min_proc,breadth_first,best_matching,lin_relax,160,0.451687812805176,2,22,True,22,156,0.025
1,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,159,0.141174077987671,1,7,True,7,156,0.0188679245283019
1,5,50,0.05,max_min_proc,breadth_first,best_matching,bin_search,157,0.23314094543457,0,2,True,2,156,0.00636942675159236
1,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,159,1.17341041564941,1,7,True,7,156,0.0188679245283019
1,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,156,1.2589898109436,12,64,True,60,156,0
1,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,156,1.49578833580017,14,77,True,77,156,0
1,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,156,20.2924270629883,20,126,True,126,156,0
1,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,156,16.3171257972717,20,100,True,100,156,0
1,5,50,0.01,max_min_proc,depth_first,best_matching,lin_relax,160,155.976075172424,44,10001,False,10001,156,0.025
1,5,50,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,162,156.762589931488,42,10001,False,10001,156,0.037037037037037
1,5,50,0.01,max_min_proc,depth_first,best_matching,bin_search,156,66.7610635757446,34,444,True,401,156,0
1,5,50,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,156,542.827967643738,39,4054,True,4012,156,0
1,5,50,0.01,max_min_proc,breadth_first,best_matching,lin_relax,156,10.727313041687,12,545,True,322,156,0
1,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,156,16.9241087436676,12,874,True,746,156,0
1,5,50,0.01,max_min_proc,breadth_first,best_matching,bin_search,156,35.2566661834717,13,211,True,153,156,0
1,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,156,89.9241905212402,13,537,True,496,156,0
2,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,213,0.0271828174591064,0,2,True,2,208,0.0234741784037559
2,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,215,0.0264112949371338,0,2,True,2,208,0.0325581395348837
2,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,210,0.235732793807983,0,2,True,2,208,0.00952380952380953
2,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,217,0.243587255477905,0,2,True,2,208,0.0414746543778802
2,5,50,0.5,max_min_proc,depth_first,best_matching,lin_relax,213,0.0264666080474854,0,2,True,2,208,0.0234741784037559
2,5,50,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,215,0.0256683826446533,0,2,True,2,208,0.0325581395348837
2,5,50,0.5,max_min_proc,depth_first,best_matching,bin_search,210,0.236396789550781,0,2,True,2,208,0.00952380952380953
2,5,50,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,217,0.232781171798706,0,2,True,2,208,0.0414746543778802
2,5,50,0.5,max_min_proc,breadth_first,best_matching,lin_relax,213,0.0265376567840576,0,2,True,2,208,0.0234741784037559
2,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,215,0.025768518447876,0,2,True,2,208,0.0325581395348837
2,5,50,0.5,max_min_proc,breadth_first,best_matching,bin_search,210,0.241231918334961,0,2,True,2,208,0.00952380952380953
2,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,217,0.242551565170288,0,2,True,2,208,0.0414746543778802
2,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,213,0.0257782936096191,0,2,True,2,208,0.0234741784037559
2,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,215,0.0256929397583008,0,2,True,2,208,0.0325581395348837
2,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,bin_search,210,0.233310699462891,0,2,True,2,208,0.00952380952380953
2,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,217,0.232744216918945,0,2,True,2,208,0.0414746543778802
2,5,50,0.1,max_min_proc,depth_first,best_matching,lin_relax,213,0.0262424945831299,0,2,True,2,208,0.0234741784037559
2,5,50,0.1,max_min_proc,depth_first,all_to_shortest,lin_relax,215,0.0250976085662842,0,2,True,2,208,0.0325581395348837
2,5,50,0.1,max_min_proc,depth_first,best_matching,bin_search,210,0.241191625595093,0,2,True,2,208,0.00952380952380953
2,5,50,0.1,max_min_proc,depth_first,all_to_shortest,bin_search,217,0.232751607894897,0,2,True,2,208,0.0414746543778802
2,5,50,0.1,max_min_proc,breadth_first,best_matching,lin_relax,213,0.0259654521942139,0,2,True,2,208,0.0234741784037559
2,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,lin_relax,215,0.0258231163024902,0,2,True,2,208,0.0325581395348837
2,5,50,0.1,max_min_proc,breadth_first,best_matching,bin_search,210,0.23346209526062,0,2,True,2,208,0.00952380952380953
2,5,50,0.1,max_min_proc,breadth_first,all_to_shortest,bin_search,217,0.234062671661377,0,2,True,2,208,0.0414746543778802
2,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,lin_relax,213,0.0260581970214844,0,2,True,2,208,0.0234741784037559
2,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,213,0.0757677555084229,1,4,True,4,208,0.0234741784037559
2,5,50,0.05,max_min_proc,lowest_lower_bound,best_matching,bin_search,210,0.233801364898682,0,2,True,2,208,0.00952380952380953
2,5,50,0.05,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,213,0.816376447677612,2,5,True,5,208,0.0234741784037559
2,5,50,0.05,max_min_proc,depth_first,best_matching,lin_relax,213,0.0262076854705811,0,2,True,2,208,0.0234741784037559
2,5,50,0.05,max_min_proc,depth_first,all_to_shortest,lin_relax,213,0.836993455886841,26,48,True,48,208,0.0234741784037559
2,5,50,0.05,max_min_proc,depth_first,best_matching,bin_search,210,0.244160413742065,0,2,True,2,208,0.00952380952380953
2,5,50,0.05,max_min_proc,depth_first,all_to_shortest,bin_search,213,39.9940321445465,39,293,True,293,208,0.0234741784037559
2,5,50,0.05,max_min_proc,breadth_first,best_matching,lin_relax,213,0.0263793468475342,0,2,True,2,208,0.0234741784037559
2,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,lin_relax,213,0.110571384429932,1,6,True,6,208,0.0234741784037559
2,5,50,0.05,max_min_proc,breadth_first,best_matching,bin_search,210,0.244991540908813,0,2,True,2,208,0.00952380952380953
2,5,50,0.05,max_min_proc,breadth_first,all_to_shortest,bin_search,213,1.01404237747192,1,6,True,6,208,0.0234741784037559
2,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,lin_relax,208,3.44956803321838,29,182,True,182,208,0
2,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,209,4.64578437805176,33,251,True,251,208,0.00478468899521531
2,5,50,0.01,max_min_proc,lowest_lower_bound,best_matching,bin_search,209,8.50275826454163,16,50,True,50,208,0.00478468899521531
2,5,50,0.01,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,208,31.1574828624725,33,200,True,200,208,0
2,5,50,0.01,max_min_proc,depth_first,best_matching,lin_relax,208,104.877551555634,43,6297,True,6297,208,0
2,5,50,0.01,max_min_proc,depth_first,all_to_shortest,lin_relax,208,58.1198484897614,42,3430,True,2726,208,0
2,5,50,0.01,max_min_proc,depth_first,best_matching,bin_search,208,51.6061689853668,36,342,True,169,208,0
2,5,50,0.01,max_min_proc,depth_first,all_to_shortest,bin_search,208,426.138734579086,41,3091,True,3042,208,0
2,5,50,0.01,max_min_proc,breadth_first,best_matching,lin_relax,208,34.1590850353241,15,1813,True,1515,208,0
2,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,lin_relax,208,54.9577877521515,18,2972,True,2972,208,0
2,5,50,0.01,max_min_proc,breadth_first,best_matching,bin_search,208,13.2097933292389,6,72,True,72,208,0
2,5,50,0.01,max_min_proc,breadth_first,all_to_shortest,bin_search,208,127.208332777023,12,730,True,730,208,0
3,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,lin_relax,197,0.0300981998443604,0,2,True,2,194,0.0152284263959391
3,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,211,0.0271987915039063,0,2,True,2,194,0.0805687203791469
3,5,50,0.5,max_min_proc,lowest_lower_bound,best_matching,bin_search,203,0.264265537261963,0,2,True,2,194,0.0443349753694581
3,5,50,0.5,max_min_proc,lowest_lower_bound,all_to_shortest,bin_search,200,0.247392177581787,0,2,True,2,194,0.03
3,5,50,0.5,max_min_proc,depth_first,best_matching,lin_relax,197,0.0268738269805908,0,2,True,2,194,0.0152284263959391
3,5,50,0.5,max_min_proc,depth_first,all_to_shortest,lin_relax,211,0.026012659072876,0,2,True,2,194,0.0805687203791469
3,5,50,0.5,max_min_proc,depth_first,best_matching,bin_search,203,0.249704360961914,0,2,True,2,194,0.0443349753694581
3,5,50,0.5,max_min_proc,depth_first,all_to_shortest,bin_search,200,0.263789892196655,0,2,True,2,194,0.03
3,5,50,0.5,max_min_proc,breadth_first,best_matching,lin_relax,197,0.0286440849304199,0,2,True,2,194,0.0152284263959391
3,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,lin_relax,211,0.0267238616943359,0,2,True,2,194,0.0805687203791469
3,5,50,0.5,max_min_proc,breadth_first,best_matching,bin_search,203,0.250450611114502,0,2,True,2,194,0.0443349753694581
3,5,50,0.5,max_min_proc,breadth_first,all_to_shortest,bin_search,200,0.248470544815063,0,2,True,2,194,0.03
3,5,50,0.1,max_min_proc,lowest_lower_bound,best_matching,lin_relax,197,0.0264477729797363,0,2,True,2,194,0.0152284263959391
3,5,50,0.1,max_min_proc,lowest_lower_bound,all_to_shortest,lin_relax,197,0.159801006317139,5,8,True,8,194,0.0152284263959391
